"sample_id","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","ssGSEA_ALLOGRAFT_REJECTION","ssGSEA_COMPLEMENT","ssGSEA_IL6_JAK_STAT3_SIGNALING","ssGSEA_IL2_STAT5_SIGNALING","ssGSEA_INFLAMMATORY_RESPONSE","ssGSEA_INTERFERON_ALPHA_RESPONSE","ssGSEA_INTERFERON_GAMMA_RESPONSE","ssGSEA_TNFA_SIGNALING_VIA_NFKB","ssGSEA_TGF_BETA_SIGNALING","risk_score","rewiring_magnitude","group"
"TCGA-50-5939",2.06037922124352,0.620961696931431,1.04789982148469,4.82228937234825,0.492165985847658,4.66301660590837,2.04171541070317,3.11640240280384,3.58802602111719,7.33074828428195,2.19420496759384,2.23312310106386,2.29333670354912,2.24771170630593,2.20316491696127,2.42693059804433,2.37639532607403,2.52867029500343,2.51057485592881,0.05499041,763.18677,"High"
"TCGA-50-5941",3.28218162752951,2.51674639794672,2.11718065430118,5.31867036028257,0.948102076335308,4.80357361637978,3.5344176461853,2.50981179422554,3.50809827146463,6.91960524105509,2.27985082177461,2.23830149200997,2.30713214619612,2.25872950157873,2.20948330515631,2.55898229475907,2.48507934062538,2.44183016438754,2.48947192992685,0.035547838,1276.4021,"High"
"TCGA-50-5942",2.15170294350377,1.18529569588892,1.17424627484372,3.80915464428336,0.232957039163815,2.75232383401196,2.9409569370706,2.76418617471252,3.64903136148393,5.59851708426103,2.04429871807283,2.09474534684158,2.12190602642098,2.17946861072977,2.01815695375817,2.37768284487603,2.26223240489116,2.31393072480163,2.52530093355449,0.041340247,167.39722,"Low"
"TCGA-50-5944",1.52190072899807,0.716069030482181,0.845803632693253,2.75858755926604,0.153710596731339,3.60838134648526,2.15456177487223,2.3286122350183,3.39859699934908,6.96027601241062,2.02190249720774,2.13936174649082,2.07190824981728,2.17014939630855,2.02466269172419,2.3915916166633,2.28001664996376,2.31045583518237,2.54214256205808,0.046495765,271.1229,"High"
"TCGA-50-5946",2.03497922840722,2.01585434537976,0.957314172489799,2.56948485690773,0.379116717522447,2.9977010825623,1.25303647110749,2.14232812333065,2.83023516354607,5.66281105862427,1.81292299845495,1.95041768027157,1.90196667034276,2.00428599866037,1.83737846593563,2.36077334606405,2.20652917556332,2.21683034131158,2.42673547732856,0.1397625,183.14568,"Low"
"TCGA-50-6590",2.53173399815301,1.84153038306605,1.88716521810936,4.69530328825891,0.55780771762867,4.83109340275956,2.05822919935186,1.56868204220874,2.44311938452116,6.6760840513288,2.2430247523606,2.18653494327277,2.28239362461377,2.20844895717028,2.15142628887184,2.4721622616781,2.41468349448996,2.43686233026605,2.47342884603942,0.064763896,176.99744,"Low"
"TCGA-50-6591",0.580699427639917,0.635057829725214,0.24270441124233,1.2086958236612,0.122439560219779,1.90993285927753,0.849520523699635,1.83666994367887,3.07501939580591,5.81268859075509,1.64318116633201,1.90227025663135,1.78961840859353,2.00801447776907,1.74422139355693,2.16279815148261,2.01154424347525,2.16385111539616,2.48059398333091,0.6109619,228.56372,"Low"
"TCGA-50-6592",2.85411403029372,2.29122043862865,2.67767352993979,3.8361382464037,1.10712113629805,4.78471105143599,1.72926009515102,2.73221626904592,3.04300580514994,7.4502932369198,2.22453944386864,2.23058922018347,2.26566583503487,2.22677165588316,2.20078636059631,2.52111793511834,2.43664402857583,2.46869834017257,2.473853862641,0.12165344,397.54718,"High"
"TCGA-50-6593",1.9163743002594,0.740020870203383,0.849279930447337,3.57311599609389,0.136186356036104,4.55634366755425,4.0370959478956,2.66035981494233,3.39536993956651,7.70128275684555,2.09307908917552,2.1571160339096,2.17931685545747,2.20264987635078,2.12160161423321,2.35765366367634,2.28202038337371,2.39362658698741,2.50426935726996,0.03330873,183.14784,"Low"
"TCGA-50-6594",1.82201086481905,0.212631589720954,1.16191957479761,2.5920547661604,0.749074489668557,3.33651678330152,2.6999098642575,2.13773311635902,2.33910866031182,6.74306095056913,2.03968328067104,2.09678562321334,2.07050579478225,2.10936640598863,1.98659440573008,2.39454614662538,2.28928742183918,2.31234246647035,2.37951231721924,0.48310503,2902.7917,"High"
"TCGA-50-6595",2.13825748424471,1.35066696592921,1.97943374764738,2.46583107463213,0.865467643728564,4.53743532073828,1.93939172432978,2.18767299761115,4.48741018434667,8.65870420510874,2.2043237106008,2.22316217593235,2.26687820072837,2.23169680548521,2.20370417045653,2.60330008176703,2.48711213147531,2.48688051101515,2.53773885748386,0.09280659,189.13164,"Low"
"TCGA-50-6597",2.42048106674981,1.44958778526469,1.05172707209558,4.16601048220864,0.0871108565889788,2.60104429177098,3.8417747529891,1.92099181436339,2.00270338420948,4.69334085354335,2.13226093109328,2.11258916932948,2.12115741260796,2.17190666711109,2.01538489115723,2.50284833556566,2.33726184474539,2.24408539332704,2.35492656689218,0.030753583,3430.4636,"High"
